-0.514108388155416	-1.4332637185520467	-0.7750590615261348	-0.8815417026784665	-0.6102474076745341	-1.067892490748686	-0.6718160885856375	-0.6121005395958294	-0.5658794183754403	-1.0776902788385607	-1.4081647541585953	-0.9134715983201052	-0.5278270872062197	-0.7489816919369612	-0.8697996748626656	-0.6583026410551611	-0.9531412568697097	-1.1348531221414693	-0.5447770556709509	-1.0645445136857716	-0.8354845186634693	-1.4306382633262935	-0.6040358686720092	-0.8395055529931955	-0.7941780652886864	-0.6959571721453239	-0.640515753291929	-0.7311861794776898	-0.6328941568717135	-0.679601143535954	-0.6277670609367106	-0.62054494840595	-0.6049246739992478	-1.4427449489012754	-0.5140015745256773	-0.5169629913538086	-1.2139279908905745	-1.0363076572859302	-0.6644291908356015	-0.6817834493154851	-0.8885081786978961	-1.0286655676205847	-0.7357618399582364	-1.4299473494719226	-1.0150458580827462	-0.6098036658184718	-1.02140151220446	-1.1233442296195282	-0.7745455034494548	-1.1074912187904642	-0.7644631062605411	-0.7492909579558544	-0.7461554938798276	-0.5697616198098027	-1.0701751503613177	-0.5302520884336736	-1.1145110530239752	-0.6755297658307023	-1.0302266470678834	-0.6296981605442316	-0.9803906946160466	-1.3672330937256345	-1.1126054333819164	-0.6887510665120612	-0.5523358507938836	-0.7241439625072513	-1.0810213771201047	-1.0518312078444867	-1.1701049165242754	-0.5789963176896185	-0.6774445134469468	-0.5899588184706513	-0.7456327466184824	-1.3713312051712938	-0.9263344677822218	-1.0122135000891543	-0.5851186478027572	-1.0535783251387822	-0.7479857403113552	-0.5976360804668048	-1.0558445381444659	-1.066429466168206	-0.5332308406910465	-0.7841547312282069	-0.68298355918899	-0.536205867548461	-0.7336347201629116	-1.0344449862098215	-0.8667071951298412	-1.0116371500411063	-1.1423146746113502	-0.99268280143386	-0.6453842051543227	-1.0747787655971954	-0.5514461626192014	-0.9439900436415276	-0.6916206837850303	-0.633763408542553	-0.735935739675953	-0.7764391289415592	-0.6892019718251085	-1.0678412564728044	-1.0192864425352586	-1.1731204637311918	-0.996753803144134	-0.9910358241195746	-0.668665698061149	-0.5760185865797375	-0.5458265427559622	-0.5745335644457407	-0.9305313876642273	-0.6331209602590288	-1.0476858991929034	-0.849316331490122	-0.9144064499430689	-0.6575940727861453	-0.5312918222748755	-0.5131562044589371	-1.0917662810007316	-1.0406007558017052	-1.0107267736226748	-0.9452963488988794	-0.9530526427789845	-1.0862115420225107	-1.0110079671313512	-1.0884613732036605	-0.7511525312513165	-1.0002973494058602	-1.0044357428573631	-0.562632481801586	-0.6410169132281199	-1.1017590668383377	-0.9593942503208146	-0.5492846897188927	-0.7066055677533326	-1.039284749080501	-0.5283794000759676	-0.9945048330152721	-0.7626636195694624	-0.6571216400721465	-0.9707657937330691	-0.7298504394186199	-1.0327507756605814	-1.0422070023178986	-1.0895613420220094	-0.9667622154792762	-1.0773586986678556	-1.4680887477853413	-0.973336167836512	-0.5155252344677517	-0.5163994410409398	-1.020052775833078	-0.7812837466581417	-0.5275378479540723	-1.0221023539420082	-1.0719418542342376	-0.7775477261069996	-0.5503599979321236	-0.792919280557213	-1.0264565713669807	-0.7103242200464212	-0.9729949742214609	-0.8062250688717593	-1.0223636525135769	-0.731369941566557	-0.5127147661216072	-1.1101576785623397	-0.9512011316222823	-0.752549428171172	-0.5331443318678885	-0.8860372146212797	-0.9712253250122934	-0.5858005060125857	-0.5653125523743595	-1.1027224529944493	-0.9883025454077476	-0.7233119744819967	-1.1520954948201705	-0.8862956954733698	-1.0067364177642244	-1.032256665992884	-0.5479977104677903	-1.0524319041417265	-0.6259556579046703	-1.09160890699351	-1.1357886803041781	-1.0936464329768323	-0.5129810028182064	-1.0312408423325623	-0.5474962270015004	-0.995137836051107	-1.0082411343131805	-0.6936443474588803	-0.9001676919657143	-0.7878210190367685	-1.0361568174992846	-0.785418915053336	-1.0292860359062521	-1.0802485399025124	-0.9442817135627959	-1.1347296960918496	-0.8640359648051987	-0.9308870871267857	-0.6290683623233128	-0.6533023833741236	-1.1000172306285032	-0.937957601637419	-1.0199249440450024	-0.9147288198847295	-0.5453828801550626	-0.5031469465352532	-0.5436034986429987	-0.9020722691685197	-0.6399105996044163	-1.0439118754404448	-1.0842756998864824	-1.0627468850259743	-1.0291334460003823	-0.9830492766952825	-1.022334932473531	-1.0137986691712342	-0.944180663975267	-1.0808894305400032	-1.0472593971511006	-0.9726857237990696	-1.0377565607957635	-0.5496025625214925	-0.9793702785893319	-1.070558588528663	-0.7297465676865516	-0.5672794660078483	-0.579765725293397	-0.9318353135776067	-0.6677072727497662	-0.728539506151965	-1.0761859023091245	-0.5685375995518002	-1.050032653701768	-0.5322691608144342	-0.8977162445769445	-0.9274422247997699	-0.501839520333052	-1.0420545874188318	-1.1821326355333293	-0.5247722383065987	-1.1070799499633532	-0.6114332946982556	-0.8508038807002059	-1.0086999276092623	-1.0395129675390966	-0.7573691158668971	-1.0259141867897201	-1.3734309455568323	-0.9889129082275425	-0.619420731714923	-0.5914767394361248	-0.7449046994502251	-1.0944818468348438	-0.640999109179651	-0.8708229739718375	-1.1845339027886548	-0.6577162908526346	-0.674358410662458	-0.5096851391517533	-0.960970745860112	-0.8279277468168961	-0.5983252910755259	-1.0157168995281112	-1.057737255990723	-1.0891464341994248	-0.9836735278745781	-0.8936009940747609	-0.9981692087189946	-0.5421921903497975	-1.0062299775456789	-0.6500613432363189	-1.0227228698258448	-0.9632340576748502	-1.069124368060995	-0.9860773995971714	-0.5649225233652156	-0.7735838574049213	-1.049726208784464	-1.0083828025459922	-0.6494846355674465	-1.0313905694253316	-1.0314042229316365	-1.0456597688201326	-1.10258705744077	-1.0467645345392944	-0.528906966332508	-1.0479929725973496	-0.5054304508448528	-0.7326649122913169	-1.0381748282278755	-0.802888211905103	-1.0746501210571329	-1.0186769723845144	-0.6379315699394178	-1.0013190818077828	-1.0309304930714895	-0.7830713799025165	-0.8860990609683183	-0.6817115427800666	-1.0458784465275808	-1.118338303103465	-1.0321964887730883	-0.8375582059420512	-1.0331402664395681	-0.6339838539959071	-1.0587175601799432	-0.5197055605066216	-0.7206660672712397	-0.6539605848226019	-0.5895915695188125	-1.0550834499614583	-0.9243536808106978	-0.5827239616606696	-1.0349446311794754	-0.5058739092276787	-0.5301310210732084	-1.0356281861387633	-1.0708767164706465	-1.0053077965813022	-0.4997434026543866	-0.8158592974146592	-0.601699609017952	-1.0276688388490978	-0.5317927814018778	-1.0868707918713452	-0.5464471915348436	-0.7144062843070857	-1.034601283084397	-1.1085970909397391	-0.5039680343453212	-0.7762980995956019	-1.0225992841399225	-0.9897770249985859	-1.0961331100492213	-1.3270387094723264	-0.6067376341318549	-0.6886160195437071	-0.8441438240431818	-0.9749990502562973	-0.9393005741998468	-0.692592507095983	-0.8200338221056123	-0.956354921719961	-0.9866185646146906	-0.6983714566763662	-1.0266511179773499	-0.9860549783073111	-1.0636637239615743	-0.5178124743141115	-0.997034359565854	-0.9576649795041384	-0.9966862624268295	-1.058150608740319	-0.8867455698916243	-1.0148973665239165	-1.040147200773068	-0.8143763181215494	-0.6518876980901208	-1.0332948878199444	-1.1426149668615961	-1.4256116774183876	-0.9300016850895376	-1.1565893898183965	-0.8115601777777701	-1.101692829986637	-0.8725947004139202	-0.719195410667818	-1.1102090394058715	-0.9744336586664081	-0.5336889134494921	-1.0512271897419605	-0.9157697240537126	-1.1360514067583454	-1.0527149917163525	-0.9222539729719578	-1.0380913520324448	-0.6765345368316124	-1.11458990770514	-0.5601553737355066	-0.9559996737907512	-0.9924692921549053	-0.6265508089201548	-0.6836374404887011	-0.8736706766390332	-1.0528517811525882	-0.9993347395464478	-0.7656464869206329	-0.8222974002724208	-1.048643193660454	-0.8669889348740346	-0.6131692954368091	-0.7186872560593006	-1.2431813217447543	-1.048896217804493	-0.7201262553692209	-0.7194239288163935	-1.0802776425127065	-1.0313039874688392	-0.8422709790927217	-0.928838609138246	-1.0107054018891946	-1.0908982496125983	-1.1330885367106545	-0.5716526128087118	-0.6584595119718173	-1.056823770164269	-1.229298117951915	-0.8075175773033926	-0.7687469612089707	-0.9580779860284471	-1.079799912262378	-1.107408798984965	-0.9414457873718328	-1.2390723019487224	-0.5914992615146628	-0.6126851939069615	-1.059426823489848	-0.5845350896743515	-0.8612482921176292	-0.5302974110014125	-1.0946070319813788	-0.5617004765335577	-0.6078296277704495	-0.5186457964695652	-1.005392929595608	-0.9831626541644453	-0.5738060206876336	-0.8791495232683729	-0.6946397477745356	-0.7861153725731207	-0.7758736842913941	-1.0357260690335537	-0.5134517650977691	-0.5331802203937273	-1.045408637778417	-1.0993380718995038	-0.7090850074365271	-0.5249708528396633	-0.6658294018556921	-1.0379716422017344	-0.7107282086255305	-0.6746824491390305	-0.524754431286196	-1.2373956556618866	-0.5741059367093424	-0.6358046781731092	-1.1654212712119583	-0.538328779324266	-0.6354336855196725	-0.5651106490583454	-0.9974411706187283	-0.8706121564522366	-1.1267198881632037	-0.9877010262318359	-0.5303493517538915	-1.265639037717353	-0.9062004175304528	-0.8540161322961345	-0.6078752344734115	-0.614677246360195	-0.5609197153139165	-0.8317565029825417	-1.0015370130130035	-0.5884008001841394	-1.0005414176031255	-0.542384909455548	-0.760944020779003	-1.1007641349631683	-0.63015359067856	-1.081634409635012	-1.077551142251117	-1.0281658399403197	-0.865907108366754	-0.5296379784605922	-0.8407236872925151	-0.6122891218386823	-1.0358316056744528	-0.5382182810338918	-0.729844474447287	-0.7657268731718591	-0.6286772611258373	-0.5489072084345332	-0.5218486426598334	-0.5559405010265592	-0.8391452059038784	-1.0630727959690867	-0.5461695271776361	-0.7687363628492294	-0.604226862544521	-0.6531160525690487	-1.0608452148836842	-1.0340327026387612	-1.1496638958458119	-0.5186105395718695	-0.5058265545807372	-0.7878250480441672	-0.5269175722380428	-0.6316226437480655	-1.0720586358342201	-0.5407069707030323	-1.0473776472132537	-0.9162804656530562	-1.0823980068431087	-0.6090652123995767	-1.1303394305074275	-0.5474898073435199	-1.1310532579129076	-0.5271399674697991	-1.0614701698912132	-1.048524606078688	-0.8753924075804042	-0.8069279298551756	-0.9709534523238883	-0.9430700041000236	-0.6389926803783615	-0.7700302206196223	-0.596851474748712	-0.5951795979650273	-0.5324670653029306	-1.0346740558862138	-0.6624103388218302	-1.0087542546657025	-0.5342085777891125	-0.5659316613841813	-0.6608411326407794	-0.5780352971541021	-0.5751806429378344	-0.8572945233059067	-0.7799834060378055	-0.5842074236795147	-0.6745746500147816	-0.6650479594249148	-1.062239101859452	-0.8855305809025065	-0.7662392336434403	-0.5444611762508716	-0.5754800598382691	-0.534707484580263	-0.5401987265920294	-0.9558581589877347	-1.0413327611643655	-0.9996721459505629	-0.5900596863191072	-0.6778437185906023	-0.5533319047864116	-1.2208045998712274	-0.633303056570739	-1.049825697650066	-0.7399392406352536	-0.7799441728560527	-1.0324358747238205	-1.0475293520309945	-1.0957350372266819	-0.574086278146831	-1.009261478075375	-1.0817534411723526	-1.038461779589604	-0.98118322316535	-1.1057678055578073	-0.5419033625372243	-0.8443973983028127	-0.6826955956180858	-0.8214214900528418	-0.9529586955235598	-0.7517898156148346	-1.0300134606524014	-0.8571034533418402	-0.5420945809460886	-1.0193872704133997	-0.7113389404756967	-0.676949985963729	-1.058276235943874	-0.9934914605717668	-0.6068021675523843	-0.9850181569138041	-1.3625881573672662	-0.8269586232691695	-0.6478054583533261	-0.5964973077188951	-0.973054120060952	-0.920523128754377	-0.540157906942581	-1.0068855709945355	-0.5257772244877498	-0.9912662195138174	-0.5723315353796224	-0.5843402414262138	-1.1576239783346094	-0.9741672212841629	-0.5308816475102882	-0.7288556212796221	-0.748398861567353	-0.5324395961874222	-0.530779122608121	-1.0370534999946142	-0.5765458064090954	-0.5304417126784458	-0.9064641732479555	-0.6270254113987545	-1.2203728759076333	-0.7347063970464756	-0.5240980541277711	-1.1374940427195432	-0.9805816084281933	-0.5790997779455773	-1.0989430679931913	-0.8540101305627725	-0.7517115643652539	-0.5618356209631972	-0.5998912340280017	-1.0382423675816943	-0.8494929805060639	-0.6978400912822562	-0.5296376870864002	-0.7603542613387617	-0.9636294420538605	-0.7828606028709028	-0.4981635120447474	-0.962272067082517	-1.0288476347449547	-0.760141091138607	-1.1503176180470083	-0.543359587247344	-0.998635397064175	-0.9783735296479886	-0.7425114445599359	-0.983577062999548	-0.5715789451069337	-0.9809052518740519	-0.8086134923344355	-1.0609151767664031	-1.0311651424082444	-0.9752748674518475	-0.6971667671856002	-1.2797186447044893	-0.8667048761934969	-0.5532358105277747	-1.061893183722555	-0.6339431040268202	-0.5586571058271905	-0.6524292602078735	-1.0412568807060374	-0.7721718906381896	-0.6719051936162781	-1.0053967376118351	-0.5401539693890585	-0.9655142191516596	-1.0662475601222043	-0.9512917033045569	-0.5687556043021258	-0.8480481924359419	-0.55273367105723	-0.9480653082923316	-0.6767974715386014	-0.7987051632681651	-1.001695261558526	-1.0703239518954843	-0.6524435738514198	-0.5681039878124553	-1.0247915063040147	-0.5750285718338125	-1.1236819296649736	-0.6240797522166003	-1.0309754892461767	-0.9122569727955546	-0.6196872488684428	-1.0452955023679822	-0.5894311986150531	-0.9898515866098242	-0.5286999144592541	-1.1252342916706644	-0.959876536046197	-0.8493261894731514	-0.5149176865574704	-1.277444107408615	-1.0575631861659982	-1.404351544538637	-0.7263142711319946	-0.625887384738906	-1.3368928643585751	-0.9612148249437665	-0.9354448170611207	-0.9283664873811458	-1.0354982417870475	-0.9671316036586506	-0.8326196468286966	-0.6725605901223125	-0.5447727880273585	-0.6767631316277946	-0.7541410957257765	-1.0136546529884316	-1.0476619786520278	-1.0428510619285032	-0.8643121726802041	-0.9108137600515533	-0.6896517225198115	-0.5446790041458589	-1.0040055073223384	-1.059745553862446	-0.7726963821133437	-0.9577427975691754	-0.627302167910068	-0.6809663595984555	-0.860091323205656	-0.6424033883917342	-0.5254218365941383	-0.671931399664336	-1.090940144588661	-0.8391683853718387	-1.1935608788528393	-0.5556645487851739	-0.8231471204092442	-0.5387163188371743	-1.1633077541425239	-0.9639431376940217	-0.7623752529286212	-0.5371676372773021	-0.5540619924419912	-0.5439649212176311	-0.669961842805984	-1.0578419951867375	-0.6866633719161871	-0.9546357665747031	-0.7706867959290111	-0.924631476759755	-0.7899537604544606	-0.5582068362910757	-1.145551032568013	-1.0160028387528046	-0.538445909857131	-0.9717189379233262	-1.0162354136943836	-0.6633505987782456	-0.7591799119249468	-0.7704038898288929	-0.792937076590907	-1.190281484100593	-1.0518925054851656	-1.0220786279305552	-0.8345308744806593	-0.6495030702555031	-0.8208163535028447	-0.8114218768863076	-0.9502396459033143	-0.6001943438334497	-0.7710099368741103	-0.6265989222647443	-0.9110268865947285	-1.1352790307166756	-0.6774430077133937	-1.0403611889860036	-1.1207779747908655	-0.6762307041305567	-0.7675579425922423	-0.6379594001814824	-1.0022714666516335	-0.6081236319032818	-0.6000344298867535	-0.5937152097032943	-0.9048528924155628	-0.8981436180827704	-0.5208270312531113	-0.6668408169021148	-0.8660556429989166	-0.5629798553367465	-0.6470322220954635	-0.8079676101878471	-0.5350115677408462	-0.6310776860489463	-1.0012273441869668	-0.6625306174231316	-0.529555956426976	-0.7716197906996027	-0.8670890071540427	-0.6261854048757185	-1.1085068505500844	-0.5251483993039017	-1.0813503291650126	-1.0776399377780486	-0.8633499246169256	-0.697751202439134	-0.8828699281994277	-0.54715063814552	-0.8076257876068913	-1.0448733681105915	-0.7729036604303459	-0.5678958494630799	-1.0413217089918552	-0.611551473510415	-0.7852991642642544	-0.7219902081167763	-0.510350997215475	-0.954116283328246	-0.8404365978622858	-0.6318220908102385	-0.7286152244227511	-0.6357478467911388	-0.8723018318393223	-0.5518479763229075	-0.6683867654976772	-0.8416685875489687	-0.7015444400695481	-0.6016219673111212	-0.6337688078347182	-1.0222477330555824	-0.6099692090032819	-0.6671326874212895	-0.707166927071111	-0.9000779906333694	-0.570023736716326	-0.7840265033108912	-0.6094146307617054	-0.6000985341830906	-0.6108824518039639	-0.5229787829360738	-1.007482898950263	-1.054150893564773	-0.8940689450919523	-0.8204190143031298	-0.5609669183665674	-0.7616816963062123	-1.0229254697585959	-0.6258279705825505	-0.9823444118504191	-0.7051697573644997	-1.061383198484432	-0.5439571491742528	-0.877742307321657	-1.0671616431929212	-1.0018482992739737	-0.8186702185263565	-0.6106852659636796	-0.5376152293200767	-0.6371210235345635	-0.6058536438712324	-0.609039092117581	-1.0071748640785272	-0.9590004423633568	-0.8160631897321944	-0.53668951619003	-0.6252403446718254	-1.0419132884122004	-0.8484595083370085	-1.1238090197942825	-0.5438545590717937	-1.0410106939263346	-0.628997618444682	-0.5242932730683328	-0.991555511987272	-0.9358588093805906	-0.8085303125483969	-0.9400389562391462	-0.5460074395488838	-0.5559718487272174	-0.8990513464419856	-0.899508228191297	-0.5742674775391675	-0.5193744583316139	-1.296534601499641	-1.0320426755049403	-0.811930820830239	-0.6921483132505198	-0.7550416099799256	-0.5370809921490208	-0.8720553454486883	-1.0135337177567105	-0.5634713966916348	-0.5387613134873842	-0.5920042115007034	-0.9056432556081642	-0.573625110569367	-1.1264527054380014	-0.9073188783578904	-0.6450971614339917	-1.0148896217117989	-0.5470450356403183	-1.045072640534004	-1.0275583864117668	-0.5486439348131131	-0.5719639943361146	-0.5964584680385236	-1.005473012193925	-0.9182952767964514	-1.0489266987136794	-0.7950950607502355	-0.6814399663422491	-0.6767972441546612	-1.0660165975215354	-0.5225340615907353	-0.5545255727956602	-0.6217999134636341	-0.8161237012618648	-0.8582354353773792	-1.0544947777271938	-1.0166807619244176	-0.9069594078884664	-0.7615594962893065	-0.5870008729341727	-0.9111380386633187	-0.5919962223624562	-0.9912110485565163	-1.0316251091725526	-0.6269301315039089	-0.9428387871041706	-1.258552134489162	-0.841842320686546	-0.9579982711346886	-0.6118353614953441	-0.6198212125802576	-0.827641437889086	-0.5661030883958779	-0.7814361910021196	-1.0744862400748862	-0.5780424009145256	-0.7112995602173773	-0.5373010209194372	-0.9848835379734154	-0.548409646926242	-0.6278072426501966	-0.5339635223964154	-1.0205922002504517	-0.5463476371451653	-0.8931121197759913	-0.944262490445801	-0.6340017291185026	-0.9009169431460708	-1.022216139797574	-0.6690672078657411	-0.6421084073326833	-0.7110556990269452	-1.1054329039844115	-0.8568532890594411	-0.7681262863319063	-0.9760645354042586	-0.7771769325571749	-0.6706184633663496	-0.553254036475609	-0.8656063775934048	-1.1736337192925008	-0.5197931084841405	-0.8104563041351097	-0.695075900954176	-0.7707740597366639	-0.6287390233023203	-0.8199636262714618	-0.5728562484926863	-0.506243861291089	-1.0040724872273465	-0.5431765582094406	-0.9390192264949989	-0.6017677186333262	-0.6806367852510031	-0.5550439740703379	-1.1292150719961442	-1.0838658312399132	-0.5718865807155653	-0.7910660855865966	-0.8057815922065507	-0.9404670644336647	-1.022140405120566	-0.916704145434582	-0.7116676209100927	-0.6053514104306289	-0.6485481022704251	-1.0355504316946789	-0.92007921123541	-0.692093624322397	-0.9171591975766064	-0.535311607119909	-0.5156618219815424	-1.0381576018488436	-0.5710790846577986	-0.695539458114278	-0.8064070376656515	-1.2758388278828907	-0.8312429152438383	-0.524491623096655	-0.5211377715819168	-0.7341782589183271	-1.0135478805506728	-0.5478533310157493	-1.0508441863448699	-0.5284690988688412	-1.0064610491326869	-0.5274861503185022	-1.030075269365792	-0.7083947153505978	-0.649463058663078	-0.5475250098574204	-0.8757287366646966	-0.9937342912850234	-1.124435592047552	-0.8556755603435722	-1.091133196021554	-0.5277043155741608	-0.5885521330607993	-0.9024631381961009	-0.656412321651354	-1.0375671159828335	-0.5980499203386859	-0.5275690874884829	-0.8181227958424745	-0.9839048328591857	-1.1000337230718154	-0.9417532602389098	-0.890104279975743	-1.0932049507677741	-0.6240192920123023	-1.0415516195239716	-0.693953103870744	-0.5355365307416334	-0.5410900488985801	-0.7577489512508863	-0.8088848469244106	-0.9237084421814201	-0.7885183255984106	-0.8414382033653933	-0.6589054248538706	-0.6649568714016905	-0.62938021844509	-1.0522088293531093	-0.5615609265753717	-0.8616037677514656	-0.6717550657828559	-0.6746133219833619	-0.6766204840324482	-0.5893517390857576	-0.7747403604048936	-0.6725287918947633
