k3,0.1927868407886669
thk,0.20164126189536713
ksnf1,0.24321769476294638
ksnf1std1,0.22549231989958854
nsnf1,0.19101734578588944
nsnf2,0.4246115814806302
dmth1,0.0881534788737927
nmth1snf3,0.11482574125467557
nmth1rgt2,0.10600658100752382
thsnf3,0.008805730423249721
dmth1rgt2,0.2355759839716516
thmth1,0.07072462185754705
kmth1mig1,0.053016269498279846
nmth1mig1,0.0706611602969699
kmth1mig2,0.07044680427331193
nmth1mig2,0.044118214774185344
thstd1,0.21780324487260416
istd1,0.2687282180186897
nstd1,0.13930941180857337
nstd3,0.0867538131342151
thrgt2,0.06928696588545655
imig1,0.16617932890285128
kmig1snf1,2.764790845772092e-11
theta2,7.774250873546224e-20
dmig2,0.2647728342124726
kmig2std1,0.17436374047791753
nmig2std1,2.266184076561919e-11
kmig2mth1,0.07055450650232709
nmig2mth1,0.044118291512436306
dhxt4,0.043519220315916304
dhxt4max,0.02602201472413647
kdhxt4,0.0
ndhxt4,0.0
shxt4,0.043518760245414206
khxt4mth1,0.1408842541996627
nhxt4mth1,0.11453668478787021
khxt4std1,0.06094829644263767
nhxt4std1,0.06096299723768843
khxt4mig1,0.04349559743102657
khxt4mig2,0.017272160924511407
nhxt4mig1,0.008805824045859433
nhxt4mig2,0.017270777835967026
estd1max3,0.19295310216459188
ell,0.26937476715299924
thmig2,0.5290140946561547
smig2,0.09667853472081062
kdmig2,0.11444630079251551
mdmig2,0.2114704810353005
r1,1.5033692992033276e-12
r2,3.5027583751748474e-14
r3,9.750573875096065e-13
r4,1.0377162767249296e-24
r5,1.5830858905367245e-12
r6,5.483287142971757e-12
r7,5.75658757610116e-12
r8,2.455354834092273e-13
r9,8.696191561750897e-13
r10,1.0892109504376843e-12
r11,8.372541877331446e-12
r12,0.05180810865766079
r13,0.008803488263924882
r14,3.1862542454426075e-11
r15,1.485836472287688e-11
r16,6.996288850902968e-15
r17,1.454973383109607e-11
r18,0.0088413327794515
r19,9.552159448073413e-13
r20,9.98436802484963e-13
r21,0.07977262407810227
