k3,0.00018087431717019506
thk,1.7015391104733434e-5
ksnf1,9.786645438457727e-5
ksnf1std1,6.107245358844763e-5
nsnf1,0.00011492627279259359
nsnf2,0.0005488336966033175
dmth1,0.00021033171301443833
nmth1snf3,1.2201348044322555e-5
nmth1rgt2,5.0267246754356124e-6
thsnf3,1.4709020999326047e-6
dmth1rgt2,6.994930478427321e-5
thmth1,6.043323681017096e-6
kmth1mig1,1.8407274300859328e-5
nmth1mig1,1.4566392770187475e-5
kmth1mig2,4.458412408568509e-5
nmth1mig2,1.909601758214739e-6
thstd1,0.06661421230065578
istd1,1.9327366271224904e-5
nstd1,1.1456533646107592e-6
nstd3,3.0627458919767523e-6
thrgt2,3.0223200188754427e-6
imig1,0.3931142978628087
kmig1snf1,1.0881277649042934e-6
theta2,4.551524212494339e-7
dmig2,0.00037477568614793517
kmig2std1,0.15161390651330742
nmig2std1,1.4105186950733211e-6
kmig2mth1,9.487533583262882e-6
nmig2mth1,1.8501360550759288e-6
dhxt4,7.821453224016913e-5
dhxt4max,0.00014292095578034546
kdhxt4,9.34515361802027e-7
ndhxt4,8.423885541061991e-7
shxt4,0.0005586079602301261
khxt4mth1,0.0007992025432026812
nhxt4mth1,2.0360362427112096e-5
khxt4std1,4.468884129594959e-6
nhxt4std1,3.4307352721233374e-6
khxt4mig1,7.241121244694765e-6
khxt4mig2,2.4901192755730056e-5
nhxt4mig1,3.873918210945911e-5
nhxt4mig2,1.4697490391808502e-5
estd1max3,5.7049024501966205e-6
ell,7.588576945061884e-5
thmig2,0.03326151398439056
smig2,2.3148599404354342e-6
kdmig2,0.0002049850889872994
mdmig2,0.000347708964586628
r1,2.5730709546355715e-6
r2,1.371710584854307e-6
r3,6.496272951056071e-6
r4,1.584599919184545e-6
r5,3.3076235380696413e-6
r6,1.3588746668031402e-6
r7,2.4067993338660243e-6
r8,3.149973829427473e-6
r9,1.0301585593473195e-6
r10,2.958327833658689e-6
r11,1.425738224673648e-6
r12,4.465344069609535e-6
r13,2.9119848159453187e-6
r14,4.992925641450012e-6
r15,7.176905021640241e-6
r16,2.867916037351381e-6
r17,1.4125449898336482e-6
r18,1.8772688757309827e-6
r19,1.4673678050899502e-6
r20,1.9735224525376736e-6
r21,8.070932390232308e-7
