k3,0.6351778876548411
thk,0.06137848708432649
ksnf1,0.276167125612001
ksnf1std1,0.23820870444249914
nsnf1,0.26950089568826674
nsnf2,0.5170917748689167
dmth1,0.21356394584225433
nmth1snf3,0.3648135971222646
nmth1rgt2,0.018500949816537958
thsnf3,0.03269524622166962
dmth1rgt2,0.01860738450272594
thmth1,0.1181731888322412
kmth1mig1,0.06947778101985859
nmth1mig1,0.10422395581355419
kmth1mig2,0.02326519590047856
nmth1mig2,0.020405465795555546
thstd1,0.1500395005418703
istd1,0.23648401614462308
nstd1,0.16273847976760517
nstd3,0.18882668561516355
thrgt2,0.004642522980383464
imig1,0.15964028917826245
kmig1snf1,0.049935036606225086
theta2,1.523671409454277e-12
dmig2,0.08162646965889482
kmig2std1,0.1781328578315372
nmig2std1,0.00042839626693442633
kmig2mth1,0.0623334478522318
nmig2mth1,0.047462313403533234
dhxt4,0.07897408867718057
dhxt4max,0.09656163463098917
kdhxt4,0.0
ndhxt4,0.0
shxt4,0.11339862498590161
khxt4mth1,0.29161000950375915
nhxt4mth1,0.1641324497054609
khxt4std1,0.057521173630606416
nhxt4std1,0.04177428334048548
khxt4mig1,0.1772639714329609
khxt4mig2,0.0458252552904043
nhxt4mig1,0.2429236493756629
nhxt4mig2,0.038719226349739275
estd1max3,0.4437051923498796
ell,0.27687271849031786
thmig2,0.28572070123412063
smig2,0.058673786855192846
kdmig2,0.06129484753385458
mdmig2,0.06963097497252607
r1,0.002532439258292105
r2,4.6328312733607214e-7
r3,6.672360411169047e-6
r4,4.5568140223886425e-18
r5,5.209625675350896e-6
r6,0.000245618607844139
r7,5.723273095966466e-6
r8,7.670749147890277e-6
r9,0.0002728294397958625
r10,3.738585194803726e-6
r11,8.838938511732895e-6
r12,0.05121556885359421
r13,0.05107700921405565
r14,0.005588854608744116
r15,0.006150229511821828
r16,8.049012908475475e-6
r17,0.0008956694572889688
r18,5.813972354651374e-5
r19,0.008577670933902734
r20,1.3168805768023425e-5
r21,6.157105373998838e-7
